corpus,conv_id,utterance_id,aspect,n_raters,y_hard,w_conf,p1,p2,p3,p4,y_cont,lo,hi,mask_t1,mask_t2,mask_t3
fora,fora_2246,EGI_Conversations_196_2246_29,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_29,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_32,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_32,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_32,Scope,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2246,EGI_Conversations_196_2246_33,Novelty,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2246,EGI_Conversations_196_2246_33,Relevance,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_33,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_34,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2246,EGI_Conversations_196_2246_34,Relevance,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2246,EGI_Conversations_196_2246_34,Scope,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2246,EGI_Conversations_196_2246_35,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_35,Relevance,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_35,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_37,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_37,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_37,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_38,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2246,EGI_Conversations_196_2246_38,Relevance,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2246,EGI_Conversations_196_2246_38,Scope,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2246,EGI_Conversations_196_2246_40,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2246,EGI_Conversations_196_2246_40,Relevance,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2246,EGI_Conversations_196_2246_40,Scope,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2246,EGI_Conversations_196_2246_41,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_41,Relevance,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2246,EGI_Conversations_196_2246_41,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_42,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_42,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_42,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_43,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2246,EGI_Conversations_196_2246_43,Relevance,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2246,EGI_Conversations_196_2246_43,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_44,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_44,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_44,Scope,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2246,EGI_Conversations_196_2246_46,Novelty,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2246,EGI_Conversations_196_2246_46,Relevance,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2246,EGI_Conversations_196_2246_46,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_47,Novelty,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2246,EGI_Conversations_196_2246_47,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_47,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_48,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_48,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_48,Scope,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2246,EGI_Conversations_196_2246_50,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2246,EGI_Conversations_196_2246_50,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_50,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_52,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_52,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_52,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_53,Novelty,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2246,EGI_Conversations_196_2246_53,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_53,Scope,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2246,EGI_Conversations_196_2246_56,Novelty,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_56,Relevance,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_56,Scope,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_57,Novelty,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2246,EGI_Conversations_196_2246_57,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_57,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_59,Novelty,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_59,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_59,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_85,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_85,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_85,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_86,Novelty,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2246,EGI_Conversations_196_2246_86,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_86,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_87,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2246,EGI_Conversations_196_2246_87,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_87,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_88,Novelty,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_88,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_88,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_89,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2246,EGI_Conversations_196_2246_89,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_89,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_91,Novelty,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_91,Relevance,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2246,EGI_Conversations_196_2246_91,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_92,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_92,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_92,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_93,Novelty,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_93,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_93,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_94,Novelty,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_94,Relevance,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2246,EGI_Conversations_196_2246_94,Scope,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2246,EGI_Conversations_196_2246_97,Novelty,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2246,EGI_Conversations_196_2246_97,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2246,EGI_Conversations_196_2246_97,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_43,CIG,3,3,0.5408520829323678,0.0,0.0,0.6666666666666666,0.3333333333333333,3.333333333333333,3,4,1,1,0
fora,fora_2429,EGI_Conversations_196_2429_45,CIG,3,1,0.5408520829323675,0.6666666666666666,0.3333333333333333,0.0,0.0,1.3333333333333333,1,2,0,1,1
fora,fora_2429,EGI_Conversations_196_2429_47,CIG,3,2,0.2075187496195614,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.3333333333333335,1,4,0,0,0
fora,fora_2429,EGI_Conversations_196_2429_49,CIG,3,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_53,CIG,3,1,0.5408520829323675,0.6666666666666666,0.3333333333333333,0.0,0.0,1.3333333333333333,1,2,0,1,1
fora,fora_2429,EGI_Conversations_196_2429_54,CIG,3,2,0.5408520829323678,0.0,0.6666666666666666,0.3333333333333333,0.0,2.333333333333333,2,3,1,0,1
fora,fora_2429,EGI_Conversations_196_2429_56,CIG,3,1,0.5408520829323675,0.6666666666666666,0.3333333333333333,0.0,0.0,1.3333333333333333,1,2,0,1,1
fora,fora_2429,EGI_Conversations_196_2429_57,CIG,3,1,0.5408520829323675,0.6666666666666666,0.3333333333333333,0.0,0.0,1.3333333333333333,1,2,0,1,1
fora,fora_2429,EGI_Conversations_196_2429_58,CIG,3,4,0.5408520829323678,0.0,0.0,0.3333333333333333,0.6666666666666666,3.6666666666666665,3,4,1,1,0
fora,fora_2429,EGI_Conversations_196_2429_60,CIG,3,2,0.5408520829323678,0.0,0.6666666666666666,0.0,0.3333333333333333,2.6666666666666665,2,4,1,0,0
fora,fora_2429,EGI_Conversations_196_2429_61,CIG,3,4,0.5408520829323678,0.0,0.0,0.3333333333333333,0.6666666666666666,3.6666666666666665,3,4,1,1,0
fora,fora_2429,EGI_Conversations_196_2429_62,CIG,3,2,0.5408520829323678,0.0,0.6666666666666666,0.3333333333333333,0.0,2.333333333333333,2,3,1,0,1
fora,fora_2429,EGI_Conversations_196_2429_69,CIG,3,3,0.2075187496195614,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,2,4,1,0,0
fora,fora_2429,EGI_Conversations_196_2429_71,CIG,3,1,0.5408520829323675,0.6666666666666666,0.3333333333333333,0.0,0.0,1.3333333333333333,1,2,0,1,1
fora,fora_2429,EGI_Conversations_196_2429_72,CIG,3,2,0.5408520829323678,0.0,0.6666666666666666,0.3333333333333333,0.0,2.333333333333333,2,3,1,0,1
fora,fora_2429,EGI_Conversations_196_2429_73,CIG,3,1,0.5408520829323675,0.6666666666666666,0.3333333333333333,0.0,0.0,1.3333333333333333,1,2,0,1,1
fora,fora_2429,EGI_Conversations_196_2429_74,CIG,3,1,0.5408520829323675,0.6666666666666666,0.3333333333333333,0.0,0.0,1.3333333333333333,1,2,0,1,1
fora,fora_2429,EGI_Conversations_196_2429_75,CIG,3,1,0.5408520829323675,0.6666666666666666,0.3333333333333333,0.0,0.0,1.3333333333333333,1,2,0,1,1
fora,fora_2429,EGI_Conversations_196_2429_76,CIG,3,1,0.5408520829323675,0.6666666666666666,0.3333333333333333,0.0,0.0,1.3333333333333333,1,2,0,1,1
fora,fora_2429,EGI_Conversations_196_2429_77,CIG,3,2,0.20751874961956152,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2.0,1,3,0,0,1
fora,fora_2429,EGI_Conversations_196_2429_79,CIG,3,2,0.5408520829323678,0.0,0.6666666666666666,0.0,0.3333333333333333,2.6666666666666665,2,4,1,0,0
fora,fora_2429,EGI_Conversations_196_2429_80,CIG,3,3,0.2075187496195614,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,2,4,1,0,0
fora,fora_2429,EGI_Conversations_196_2429_81,CIG,3,3,0.5408520829323678,0.0,0.3333333333333333,0.6666666666666666,0.0,2.6666666666666665,2,3,1,0,1
fora,fora_2429,EGI_Conversations_196_2429_83,CIG,3,1,0.5408520829323675,0.6666666666666666,0.3333333333333333,0.0,0.0,1.3333333333333333,1,2,0,1,1
fora,fora_2429,EGI_Conversations_196_2429_85,CIG,3,1,0.5408520829323675,0.6666666666666666,0.3333333333333333,0.0,0.0,1.3333333333333333,1,2,0,1,1
fora,fora_2429,EGI_Conversations_196_2429_87,CIG,3,1,0.5408520829323678,0.6666666666666666,0.0,0.0,0.3333333333333333,2.0,1,4,0,0,0
fora,fora_2429,EGI_Conversations_196_2429_89,CIG,3,3,0.2075187496195614,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,1,4,0,0,0
fora,fora_2429,EGI_Conversations_196_2429_90,CIG,3,1,0.5408520829323678,0.6666666666666666,0.0,0.0,0.3333333333333333,2.0,1,4,0,0,0
fora,fora_2429,EGI_Conversations_196_2429_92,CIG,3,3,0.5408520829323678,0.0,0.0,0.6666666666666666,0.3333333333333333,3.333333333333333,3,4,1,1,0
fora,fora_2429,EGI_Conversations_196_2429_43,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_43,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_43,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_45,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2429,EGI_Conversations_196_2429_45,Relevance,2,2,0.49999999995969413,0.5,0.0,0.5,0.0,2.0,1,3,0,0,1
fora,fora_2429,EGI_Conversations_196_2429_45,Scope,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2429,EGI_Conversations_196_2429_47,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_47,Relevance,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2429,EGI_Conversations_196_2429_47,Scope,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2429,EGI_Conversations_196_2429_49,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_49,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_49,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_53,Novelty,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_53,Relevance,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_53,Scope,2,4,0.49999999995969413,0.5,0.0,0.0,0.5,2.5,1,4,0,0,0
fora,fora_2429,EGI_Conversations_196_2429_54,Novelty,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2429,EGI_Conversations_196_2429_54,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_54,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_56,Novelty,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_56,Relevance,2,4,0.49999999995969413,0.5,0.0,0.0,0.5,2.5,1,4,0,0,0
fora,fora_2429,EGI_Conversations_196_2429_56,Scope,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2429,EGI_Conversations_196_2429_57,Novelty,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_57,Relevance,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_57,Scope,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2429,EGI_Conversations_196_2429_58,Novelty,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2429,EGI_Conversations_196_2429_58,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_58,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_60,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_60,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_60,Scope,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2429,EGI_Conversations_196_2429_61,Novelty,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2429,EGI_Conversations_196_2429_61,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_61,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_62,Novelty,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2429,EGI_Conversations_196_2429_62,Relevance,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2429,EGI_Conversations_196_2429_62,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_69,Novelty,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2429,EGI_Conversations_196_2429_69,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_69,Scope,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2429,EGI_Conversations_196_2429_71,Novelty,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_71,Relevance,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_71,Scope,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_72,Novelty,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2429,EGI_Conversations_196_2429_72,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_72,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_73,Novelty,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_73,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_73,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_74,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_74,Relevance,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_74,Scope,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2429,EGI_Conversations_196_2429_75,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2429,EGI_Conversations_196_2429_75,Relevance,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
fora,fora_2429,EGI_Conversations_196_2429_75,Scope,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2429,EGI_Conversations_196_2429_76,Novelty,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2429,EGI_Conversations_196_2429_76,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_76,Scope,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
fora,fora_2429,EGI_Conversations_196_2429_77,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_77,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_77,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_79,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_79,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_79,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_80,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
fora,fora_2429,EGI_Conversations_196_2429_80,Relevance,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
